,sq_mt_built,n_rooms,n_bathrooms,buy_price,neighborhood_price_m2,estimado_metros_por_preciom2
8144,77.0,2,1.0,290000,3718.4,286316.8
8145,47.0,2,1.0,197000,3222.22,151444.34
8146,50.0,2,1.0,252000,3222.22,161111.0
8147,66.0,2,1.0,163000,3222.22,212666.52
8148,127.0,3,2.0,410000,3500.0,444500.0
8149,61.0,2,1.0,175000,3222.22,196555.42
8150,245.0,4,3.0,719000,3371.55,826029.75
8151,63.0,3,1.0,219000,3222.22,202999.86
8152,124.0,3,2.0,460000,3271.96,405723.04
8153,87.0,2,2.0,256000,2648.73,230439.51
8154,234.0,5,6.0,975000,3271.96,765638.64
8155,140.0,3,2.0,735000,3271.96,458074.4
8156,121.0,3,2.0,599000,4610.95,557924.95
8157,58.0,2,1.0,135000,3271.96,189773.68
8158,93.0,2,2.0,395000,4256.38,395843.34
8159,75.0,3,1.0,222000,3767.960470491551,282597.0352868663
8160,75.0,2,1.0,335000,4610.95,345821.25
8161,245.0,5,3.0,750000,3371.55,826029.75
8162,265.0,4,3.0,850000,3271.96,867069.4
8163,430.0,5,5.0,1050000,3271.96,1406942.8
8164,150.0,3,2.0,690000,3718.4,557760.0
8165,60.0,1,1.0,240000,3500.0,210000.0
8166,110.0,2,2.0,550000,4256.38,468201.8
8167,95.0,3,2.0,465000,3718.4,353248.0
8168,113.0,3,2.0,339000,3500.0,395500.0
8169,360.0,3,4.0,1300000,3371.55,1213758.0
8170,72.0,3,1.0,175000,3271.96,235581.12
8171,70.0,3,1.0,230000,3271.96,229037.2
8172,151.0,4,2.0,489999,3500.0,528500.0
8173,124.0,3,2.0,549000,4256.38,527791.12
8174,400.0,5,5.0,980000,3271.96,1308784.0
8175,88.0,3,2.0,189000,2648.73,233088.24
8176,72.0,3,1.0,199000,2648.73,190708.56
8177,122.0,4,3.0,385000,3271.96,399179.12
8178,85.0,2,2.0,380000,4256.38,361792.3
8179,267.0,5,3.0,590000,3271.96,873613.3200000001
8180,375.0,6,6.0,1070000,3271.96,1226985.0
8181,299.0,6,6.0,1250000,3271.96,978316.04
8182,242.0,5,6.0,1050000,3271.96,791814.3200000001
8183,299.0,6,6.0,1200000,3271.96,978316.04
8184,222.0,5,4.0,1409000,3371.55,748484.1000000001
8185,92.0,4,1.0,359000,3695.5,339986.0
8186,262.0,4,3.0,891000,3371.55,883346.1000000001
8187,180.0,4,3.0,650000,4610.95,829971.0
8188,60.0,2,1.0,160000,3222.22,193333.2
8189,84.0,2,2.0,312000,3271.96,274844.64
8190,95.0,3,2.0,420000,3718.4,353248.0
8191,150.0,4,2.0,428000,3500.0,525000.0
8192,130.0,3,2.0,385000,3767.960470491551,489834.8611639016
8193,96.0,4,2.0,335000,3695.5,354768.0
8194,234.0,4,4.0,975000,3271.96,765638.64
8195,69.0,2,1.0,425000,3500.0,241500.0
8196,178.0,4,3.0,1384000,3271.96,582408.88
8197,122.0,3,2.0,583000,3271.96,399179.12
8198,187.0,4,3.0,800000,3271.96,611856.52
8199,123.0,3,2.0,618000,3271.96,402451.08
8200,135.0,2,2.0,625000,4610.95,622478.25
8201,98.0,2,2.0,410000,4256.38,417125.24
8202,155.0,4,3.0,653429,4256.38,659738.9
8203,82.0,2,2.0,501314,3271.96,268300.72000000003
8204,95.0,3,2.0,567076,3271.96,310836.2
8205,91.0,3,2.0,551850,3271.96,297748.36
8206,90.0,3,2.0,543372,3271.96,294476.4
8207,143.0,4,3.0,730000,3271.96,467890.28
8208,117.0,3,2.0,545000,3271.96,382819.32
8209,201.0,4,2.0,944000,3371.55,677681.55
8210,180.0,6,3.0,700000,4610.95,829971.0
8211,190.0,5,3.0,465000,2648.73,503258.7
8212,145.0,4,2.0,549000,3695.5,535847.5
8213,84.0,3,1.0,175000,2648.73,222493.32
8214,146.0,3,2.0,675000,3271.96,477706.16
8215,147.0,3,2.0,675000,3271.96,480978.12
8216,229.0,3,2.0,715000,3271.96,749278.84
8217,154.0,3,2.0,696000,3271.96,503881.84
8218,226.0,3,2.0,715000,3271.96,739462.96
8219,158.0,3,2.0,675000,3271.96,516969.68
8220,147.0,3,2.0,665000,3271.96,480978.12
8221,147.0,3,3.0,675000,3271.96,480978.12
8222,157.0,3,3.0,665000,3271.96,513697.72
8223,545.0,6,5.0,1890000,3695.5,2014047.5
8224,146.0,2,3.0,690000,3371.55,492246.3000000001
8225,276.0,5,3.0,1550000,3695.5,1019958.0
8226,79.0,2,1.0,225000,3271.96,258484.84
8227,95.0,0,2.0,230000,2648.73,251629.35
8228,93.0,3,2.0,369000,3271.96,304292.28
8229,80.0,3,1.0,275000,3271.96,261756.8
8230,105.0,3,2.0,475000,3718.4,390432.0
8231,59.0,1,1.0,267000,3271.96,193045.64
8232,211.0,4,3.0,420000,2648.73,558882.03
8233,160.0,4,4.0,750000,3718.4,594944.0
8234,167.0,4,3.0,790000,3718.4,620972.8
8235,169.0,3,3.0,1199000,3695.5,624539.5
8236,152.0,4,3.0,824000,3695.5,561716.0
8237,125.0,3,2.0,565000,4256.38,532047.5
8238,143.0,4,2.0,530000,3500.0,500500.0
8239,229.0,4,4.0,715000,3500.0,801500.0
8240,120.0,3,2.0,570000,4610.95,553314.0
8241,151.0,5,2.0,515000,3222.22,486555.22
8242,75.0,2,1.0,320000,3271.96,245397.0
8243,110.0,4,2.0,330000,3500.0,385000.0
8244,225.0,5,4.0,930000,3695.5,831487.5
8245,305.0,5,5.0,1298000,4610.95,1406339.75
8246,106.0,2,2.0,450000,4256.38,451176.28
8247,468.0,7,5.0,1400000,2648.73,1239605.64
8248,90.0,2,2.0,400000,4256.38,383074.2
8249,160.0,4,1.0,340000,2648.73,423796.8
8250,134.0,3,2.0,575000,4610.95,617867.2999999999
8251,246.0,5,3.0,740000,3371.55,829401.3
8252,171.0,4,3.0,632000,2648.73,452932.83
8253,302.0,5,3.0,1324000,4610.95,1392506.9
8254,302.0,5,3.0,1335000,4610.95,1392506.9
8255,301.0,4,3.0,1365000,4610.95,1387895.95
8256,150.0,3,2.0,660000,3271.96,490794.0
8257,133.0,2,2.0,499900,4256.38,566098.54
8258,170.0,3,3.0,710000,3271.96,556233.2
8259,35.0,1,1.0,115000,3222.22,112777.7
8260,130.0,3,2.0,619543,4256.38,553329.4
8261,168.0,4,4.0,777385,4256.38,715071.84
8262,210.0,4,3.0,1225190,3271.96,687111.6
8263,158.0,4,3.0,940732,3271.96,516969.68
8264,52.0,2,1.0,175000,3222.22,167555.44
8265,74.0,3,1.0,176000,2648.73,196006.02
8266,312.0,5,6.0,975000,3271.96,1020851.52
8267,59.0,2,1.0,265000,3222.22,190110.98
8268,341.0,5,5.0,1363000,3695.5,1260165.5
8269,245.0,5,3.0,765000,3371.55,826029.75
8270,38.0,1,1.0,149000,2648.73,100651.74
8271,134.0,3,2.0,650000,4610.95,617867.2999999999
8272,450.0,7,5.0,1240000,2648.73,1191928.5
8273,400.0,6,5.0,1330000,2648.73,1059492.0
8274,89.0,3,1.0,265000,3271.96,291204.44
8275,450.0,6,5.0,1350000,3695.5,1662975.0
8276,373.0,6,4.0,1275000,3695.5,1378421.5
8277,90.0,3,2.0,310000,3222.22,289999.8
8278,359.0,8,5.0,870000,3371.55,1210386.45
8279,177.0,4,3.0,745000,3271.96,579136.92
8280,155.0,4,3.0,671706,4256.38,659738.9
8281,35.0,0,1.0,230000,4256.38,148973.30000000002
8282,143.0,4,2.0,430000,3500.0,500500.0
8283,83.0,3,1.0,160000,2648.73,219844.59
8284,219.0,4,3.0,790000,3500.0,766500.0
8285,100.0,2,2.0,433000,4610.95,461095.0
8286,90.0,3,2.0,399000,3695.5,332595.0
8287,260.0,5,4.0,910000,3500.0,910000.0
8288,108.0,4,2.0,295000,2648.73,286062.84
8289,252.0,5,5.0,740000,2648.73,667479.96
8290,121.0,2,2.0,450000,4256.38,515021.98
8291,282.0,5,3.0,720000,3371.55,950777.1
8292,106.0,2,2.0,450000,4256.38,451176.28
8293,395.0,6,5.0,1290000,3695.5,1459722.5
8294,500.0,4,3.0,1900000,3371.55,1685775.0
8295,93.0,2,2.0,445000,3271.96,304292.28
8296,260.0,5,4.0,765000,3718.4,966784.0
8297,189.0,4,2.0,730000,3695.5,698449.5
8298,168.0,4,3.0,460000,3271.96,549689.28
8299,103.0,1,2.0,398000,4610.95,474927.85
8300,161.0,4,2.0,619000,4256.38,685277.18
8301,371.0,4,5.0,885000,3271.96,1213897.16
8302,574.0,6,4.0,1460000,2648.73,1520371.02
8303,480.0,5,4.0,1200000,3271.96,1570540.8
8304,85.0,3,1.0,285000,3271.96,278116.6
8305,86.0,3,1.0,265000,3271.96,281388.56
8306,109.0,2,2.0,420000,3695.5,402809.5
8307,309.0,0,2.039530953965897,370000,3271.96,1011035.64
8308,220.0,6,3.0,550000,3222.22,708888.3999999999
8309,241.0,4,5.0,890000,3371.55,812543.55
8310,487.0,5,5.0,1400000,3371.55,1641944.85
8311,183.0,5,4.0,700000,3271.96,598768.68
8312,52.0,2,1.0,170000,2648.73,137733.96
8313,87.0,3,2.0,198000,2648.73,230439.51
8314,66.0,2,1.0,200000,3271.96,215949.36
8315,95.0,3,2.0,299000,2648.73,251629.35
8316,317.0,3,2.0,649000,2648.73,839647.41
8317,169.0,4,2.0,430000,3718.4,628409.6
8318,162.0,3,2.0,570000,4610.95,746973.9
8319,118.0,3,2.0,540000,4256.38,502252.84
8320,85.0,2,2.0,399000,4610.95,391930.75
8321,394.0,6,5.0,1343500,3271.96,1289152.24
8322,71.0,3,1.0,230000,2648.73,188059.83
8323,158.0,4,2.0,600000,3500.0,553000.0
8324,82.0,3,1.0,225000,3271.96,268300.72000000003
8325,270.0,5,3.0,1185000,3271.96,883429.2
8326,120.0,3,2.0,530000,4256.38,510765.6
8327,77.0,2,1.0,249900,3500.0,269500.0
8328,251.0,6,5.0,699000,2648.73,664831.23
8329,245.0,5,4.0,1120000,4610.95,1129682.75
8330,132.0,4,3.0,780000,4610.95,608645.4
8331,240.0,4,5.0,650000,3371.55,809172.0
8332,199.0,5,4.0,900000,3500.0,696500.0
8333,100.0,2,2.0,400000,4256.38,425638.0
8334,90.0,3,1.0,190000,3222.22,289999.8
8335,80.0,3,1.0,219000,3500.0,280000.0
8336,171.0,4,3.0,632000,4610.95,788472.45
8337,309.0,5,4.0,780000,3271.96,1011035.64
8338,179.0,3,2.0,617000,2648.73,474122.67
8339,179.0,4,3.0,735000,4610.95,825360.0499999999
8340,126.0,3,2.0,340000,2648.73,333739.98
8341,359.0,6,5.0,1150000,3271.96,1174633.64
8342,270.0,5,5.0,770000,2648.73,715157.1
8343,121.0,2,2.0,450000,4256.38,515021.98
8344,158.0,4,3.0,534900,2648.73,418499.34
8345,130.0,3,2.0,549000,4256.38,553329.4
8346,96.0,3,1.0,359000,3271.96,314108.16000000003
8347,94.0,4,1.0,349000,3695.5,347377.0
8348,480.0,6,5.0,1330000,2648.73,1271390.4
8349,513.0,13,13.0,715000,3271.96,1678515.48
8350,159.0,3,2.0,759000,4610.95,733141.0499999999
8351,153.0,3,2.0,599000,3271.96,500609.88
8352,300.0,4,5.0,840000,3695.5,1108650.0
8353,75.0,3,1.0,209000,2648.73,198654.75
8354,134.0,3,2.0,570000,4610.95,617867.2999999999
8355,340.0,4,4.0,1385000,3695.5,1256470.0
8356,290.0,5,5.0,1298000,4610.95,1337175.5
8357,78.0,3,1.0,185000,2648.73,206600.94
8358,238.0,2,2.0,1100000,3371.55,802428.9
8359,65.0,3,1.0,175000,2648.73,172167.45
8360,82.0,3,1.0,240000,2648.73,217195.86
8361,81.0,3,2.0,289000,3271.96,265028.76
8362,400.0,5,4.0,980000,3271.96,1308784.0
8363,186.0,4,3.0,750000,4610.95,857636.7
8364,150.0,2,2.0,535000,3695.5,554325.0
8365,450.0,5,4.0,950000,3695.5,1662975.0
8366,600.0,6,6.0,1890000,3695.5,2217300.0
8367,654.0,7,6.0,1900000,3695.5,2416857.0
8368,55.0,2,1.0,195000,3222.22,177222.09999999998
8369,180.0,4,3.0,745000,4610.95,829971.0
8370,132.0,2,2.0,549000,4610.95,608645.4
8371,213.0,5,3.0,810000,3695.5,787141.5
8372,100.0,3,1.0,454400,3695.5,369550.0
8373,143.0,3,2.0,549000,2648.73,378768.39
8374,225.0,5,3.0,855000,3695.5,831487.5
8375,108.0,3,2.0,340000,3271.96,353371.68
8376,101.0,4,2.0,380000,3271.96,330467.96
8377,413.0,6,6.0,1250000,3271.96,1351319.48
8378,413.0,6,6.0,1200000,3271.96,1351319.48
8379,157.0,4,2.0,545000,4256.38,668251.66
8380,61.0,1,1.0,339900,4610.95,281267.95
8381,136.0,3,2.0,598000,4610.95,627089.2
8382,447.0,6,4.0,1055000,3271.96,1462566.12
8383,60.0,1,1.0,210000,3222.22,193333.2
8384,332.0,6,5.0,877000,3271.96,1086290.72
8385,332.0,6,5.0,920000,3271.96,1086290.72
8386,165.0,3,3.0,739700,3271.96,539873.4
8387,165.0,3,3.0,719700,3271.96,539873.4
8388,208.0,3,3.0,880000,3500.0,728000.0
8389,160.0,4,2.0,715000,3500.0,560000.0
8390,145.0,3,2.0,555000,3718.4,539168.0
8391,85.0,3,2.0,430000,3271.96,278116.6
8392,62.0,2,1.0,189000,3271.96,202861.52
8393,219.0,5,3.0,798000,3500.0,766500.0
8394,115.0,3,2.0,479500,4610.95,530259.25
8395,160.0,4,3.0,670000,3500.0,560000.0
8396,180.0,4,3.0,745000,4610.95,829971.0
8397,110.0,4,2.0,479000,3271.96,359915.6
8398,120.0,3,2.0,549000,4256.38,510765.6
8399,252.0,4,4.0,917700,3271.96,824533.92
8400,189.0,4,2.0,643000,3695.5,698449.5
8401,487.0,5,8.0,1095000,3271.96,1593444.52
8402,261.0,5,3.0,1697700,3695.5,964525.5
8403,261.0,5,3.0,1597700,3695.5,964525.5
8404,161.0,3,2.0,518500,3500.0,563500.0
8405,105.0,2,2.0,420000,4256.38,446919.9
8406,55.0,2,1.0,214000,3222.22,177222.09999999998
8407,66.0,1,1.0,189000,2648.73,174816.18
8408,124.0,3,2.0,422000,3222.22,399555.28
8409,360.0,6,5.0,870000,3371.55,1213758.0
8410,280.0,4,4.0,1200000,3695.5,1034740.0
8411,352.0,5,6.0,1450000,3695.5,1300816.0
8412,136.0,4,2.0,476000,3271.96,444986.56
8413,600.0,8,8.0,1850000,3695.5,2217300.0
8414,710.0,7,5.0,1975000,2648.73,1880598.3
8415,153.0,4,3.0,640000,4456.18,681795.54
8416,85.0,2,2.0,399000,4456.18,378775.3000000001
8417,395.0,4,4.0,2100000,4275.46,1688806.7
8418,114.0,3,2.0,510000,4456.18,508004.52
8419,500.0,6,5.0,1780000,4275.46,2137730.0
8420,624.0,4,6.0,1950000,4275.46,2667887.04
8421,350.0,6,4.0,720000,3607.13,1262495.5
8422,400.0,6,5.0,1250000,3152.53,1261012.0
8423,549.0,5,5.0,1800000,4275.46,2347227.54
8424,400.0,5,5.0,1590000,4275.46,1710184.0
8425,379.0,4,4.0,965000,3773.82,1430277.78
8426,319.0,5,5.0,1930000,4275.46,1363871.74
8427,755.0,5,5.0,1850000,4275.46,3227972.3
8428,575.0,4,5.0,1980000,4275.46,2458389.5
8429,420.0,5,5.0,1800000,4275.46,1795693.2
8430,225.0,4,4.0,1500000,4275.46,961978.5
8431,369.0,5,4.0,990000,3152.53,1163283.57
8432,493.0,7,6.0,1850000,4275.46,2107801.78
8433,239.0,4,2.0,660000,3773.82,901942.98
8434,117.0,2,2.0,450000,3636.96,425524.32
8435,700.0,7,5.0,1850000,4275.46,2992822.0
8436,140.0,3,2.0,541200,3607.13,504998.2
8437,450.0,5,5.0,1290000,4275.46,1923957.0
8438,580.0,5,7.0,1850000,4275.46,2479766.8
8439,755.0,6,6.0,1850000,4275.46,3227972.3
8440,340.0,5,3.0,895000,3152.53,1071860.2
8441,360.0,5,5.0,1390000,4275.46,1539165.6
8442,130.0,2,2.0,615000,4275.46,555809.8
8443,174.0,3,2.0,720000,4275.46,743930.04
8444,217.0,4,2.0,669000,3773.82,818918.9400000001
8445,140.0,3,3.0,668000,4275.46,598564.4
8446,362.0,5,4.0,1480000,4275.46,1547716.52
8447,178.0,4,3.0,930000,4456.18,793200.04
8448,361.0,5,5.0,1390000,4275.46,1543441.06
8449,636.0,6,6.0,1850000,4275.46,2719192.56
8450,450.0,9,6.0,1275000,3152.53,1418638.5
8451,534.0,4,5.0,1050000,3773.82,2015219.88
8452,94.0,2,2.0,330000,2915.33,274041.02
8453,470.0,7,7.0,2000000,4275.46,2009466.2
8454,450.0,6,4.0,1575000,3152.53,1418638.5
8455,500.0,6,5.0,1275000,3152.53,1576265.0
8456,125.0,3,3.0,720000,4275.46,534432.5
8457,487.0,6,6.0,1475000,4275.46,2082149.02
8458,164.0,4,3.0,630000,3773.82,618906.48
8459,130.0,3,2.0,680000,4275.46,555809.8
8460,142.0,2,2.0,565000,4456.18,632777.56
8461,105.0,2,3.0,215000,2915.33,306109.65
8462,340.0,5,5.0,890000,3607.13,1226424.2
8463,44.0,1,1.0,175000,2915.33,128274.52
8464,117.0,3,1.0,299900,3152.53,368846.01
8465,400.0,6,5.0,990000,3607.13,1442852.0
8466,60.0,3,1.0,160000,2915.33,174919.8
8467,335.0,4,3.0,765000,3773.82,1264229.7
8468,500.0,5,5.0,1390000,4275.46,2137730.0
8469,107.0,3,2.0,329000,3152.53,337320.71
8470,70.0,2,1.0,155000,2915.33,204073.1
8471,56.0,2,1.0,168000,2915.33,163258.47999999998
8472,110.0,2,2.0,425000,4456.18,490179.8000000001
8473,320.0,3,3.0,960000,4275.46,1368147.2
8474,391.0,5,5.0,1590000,4275.46,1671704.86
8475,203.0,4,3.0,890000,3773.82,766085.4600000001
8476,66.0,1,1.0,240000,3152.53,208066.98
8477,183.0,3,3.0,950000,3773.82,690609.06
8478,447.0,6,4.0,1290000,4275.46,1911130.62
8479,755.0,6,6.0,1850000,4275.46,3227972.3
8480,380.0,5,5.0,1495000,4275.46,1624674.8
8481,423.0,5,6.0,1380000,4275.46,1808519.58
8482,370.0,6,6.0,1800000,4275.46,1581920.2
8483,221.0,4,3.0,850000,2915.33,644287.9299999999
8484,126.0,2,2.0,510900,3607.13,454498.38
8485,110.0,2,2.0,418600,3607.13,396784.3
8486,145.0,3,2.0,656750,4456.18,646146.1000000001
8487,700.0,5,5.0,1850000,4275.46,2992822.0
8488,500.0,5,5.0,1700000,4275.46,2137730.0
8489,650.0,6,5.0,1850000,4275.46,2779049.0
8490,360.0,5,5.0,1450000,4275.46,1539165.6
8491,402.0,5,4.0,1350000,4275.46,1718734.92
8492,147.0,3,2.0,449900,4456.18,655058.4600000001
8493,274.0,5,4.0,1500000,3773.82,1034026.68
8494,359.0,4,3.0,2039000,3152.53,1131758.27
8495,225.0,4,4.0,1500000,4275.46,961978.5
8496,361.0,5,4.0,1390000,4275.46,1543441.06
8497,120.0,3,2.0,530250,4456.18,534741.6000000001
8498,145.0,3,2.0,299000,3152.53,457116.85
8499,257.0,5,3.0,820000,3152.53,810200.2100000001
8500,411.0,6,6.0,1295000,3152.53,1295689.83
8501,654.0,11,9.0,1950000,4275.46,2796150.84
8502,394.0,5,4.0,1450000,3152.53,1242096.82
8503,416.0,5,5.0,1586000,4275.46,1778591.36
8504,221.0,7,3.0,850000,2915.33,644287.9299999999
8505,400.0,5,6.0,1490000,4275.46,1710184.0
8506,116.0,3,2.0,565000,3607.13,418427.08
8507,385.0,7,6.0,1500000,4275.46,1646052.1
8508,376.0,5,5.0,1075000,2915.33,1096164.08
8509,85.0,3,1.0,199000,3152.53,267965.05
8510,95.0,3,2.0,295000,2915.33,276956.35
8511,136.0,3,2.0,570000,4456.18,606040.48
8512,80.0,2,2.0,410000,4456.18,356494.4
8513,360.0,5,5.0,1480000,4275.46,1539165.6
8514,450.0,3,5.0,1450000,4275.46,1923957.0
8515,400.0,5,4.0,1800000,4275.46,1710184.0
8516,107.0,2,2.0,435000,3636.96,389154.72
8517,161.0,4,2.0,550000,2679.63,431420.43
8518,134.0,3,2.0,525000,4456.18,597128.12
8519,144.0,4,2.0,585000,4456.18,641689.92
8520,99.0,3,1.0,285000,3152.53,312100.47000000003
8521,279.0,5,5.0,1490000,4275.46,1192853.34
8522,90.0,4,2.0,250000,2679.63,241166.7
8523,262.0,5,4.0,845000,3152.53,825962.8600000001
8524,111.0,3,2.0,455000,4456.18,494635.98
8525,57.0,2,1.0,144000,2915.33,166173.81
8526,52.0,1,1.0,189000,2915.33,151597.16
8527,90.0,3,2.0,295000,3152.53,283727.7
8528,92.0,2,1.0,369000,2679.63,246525.96
8529,132.0,4,3.0,489000,4275.46,564360.72
8530,550.0,5,6.0,1700000,4275.46,2351503.0
8531,130.0,3,2.0,600000,4456.18,579303.4
8532,400.0,5,5.0,1250000,3152.53,1261012.0
8533,278.0,4,4.0,1450000,3773.82,1049121.96
8534,173.0,3,2.0,560000,4456.18,770919.14
8535,373.0,5,6.0,1425000,4275.46,1594746.58
8536,109.0,2,2.0,420000,4456.18,485723.62000000005
8537,373.0,5,5.0,1425000,4275.46,1594746.58
8538,450.0,5,6.0,1600000,4275.46,1923957.0
8539,121.0,2,2.0,315000,3636.96,440072.16
8540,179.0,3,2.0,765000,4275.46,765307.34
8541,360.0,5,5.0,1198000,4275.46,1539165.6
8542,411.0,3,4.0,1290000,3152.53,1295689.83
8543,162.0,3,3.0,950000,3773.82,611358.8400000001
8544,400.0,4,5.0,1500000,4275.46,1710184.0
8545,135.0,4,2.0,425000,2679.63,361750.05
8546,101.0,2,2.0,435000,3636.96,367332.96
8547,80.0,2,1.0,340000,4275.46,342036.8
8548,200.0,3,2.0,649000,3773.82,754764.0
8549,130.0,3,2.0,590000,4456.18,579303.4
8550,104.0,0,2.0,229000,3636.96,378243.84
8551,575.0,4,4.0,1980000,4275.46,2458389.5
8552,76.0,3,1.0,235000,2915.33,221565.08
8553,80.0,3,2.0,289000,2915.33,233226.4
8554,117.0,3,1.0,330000,3152.53,368846.01
8555,105.0,3,1.0,319000,3152.53,331015.65
8556,55.0,1,1.0,285000,4456.18,245089.9
8557,371.0,7,5.0,1100000,4275.46,1586195.66
8558,163.0,3,2.0,700000,3152.53,513862.39
8559,150.0,3,3.0,720000,4275.46,641319.0
8560,92.0,2,2.0,350000,2679.63,246525.96
8561,148.0,3,2.0,630000,3773.82,558525.36
8562,410.0,5,5.0,1390000,4275.46,1752938.6
8563,600.0,7,8.0,1850000,4275.46,2565276.0
8564,58.0,2,1.0,139000,2915.33,169089.13999999998
8565,111.0,4,3.0,279000,2679.63,297438.93
8566,180.0,3,2.0,765000,4275.46,769582.8
8567,383.0,5,4.0,720000,3152.53,1207418.99
8568,170.0,4,2.0,775000,4275.46,726828.2
8569,265.0,4,5.0,670000,3607.13,955889.45
8570,101.0,3,2.0,290000,2915.33,294448.33
8571,389.0,4,4.0,899000,3773.82,1468015.98
8572,57.0,1,1.0,158000,2915.33,166173.81
8573,57.0,1,1.0,163000,2915.33,166173.81
8574,59.0,1,1.0,147000,2915.33,172004.47
8575,146.0,3,2.0,620000,3773.82,550977.72
8576,120.0,3,2.0,448000,3773.82,452858.4
8577,60.0,2,1.0,154900,3152.53,189151.8
8578,69.0,3,1.0,175000,3152.53,217524.57
8579,96.0,3,1.0,320000,3152.53,302642.88
8580,78.0,1,1.0,270000,3152.53,245897.34000000003
8581,391.0,5,5.0,1700000,4275.46,1671704.86
8582,372.0,5,5.0,1500000,4275.46,1590471.12
8583,392.0,3,4.0,2100000,4275.46,1675980.32
8584,420.0,5,5.0,1800000,4275.46,1795693.2
8585,380.0,4,4.0,1425000,4275.46,1624674.8
8586,137.0,4,2.0,485000,4456.18,610496.66
8587,275.0,3,2.0,798000,4275.46,1175751.5
8588,141.0,3,2.0,631000,3607.13,508605.33
8589,111.0,3,1.0,359900,3152.53,349930.83
8590,97.0,2,1.0,385000,3607.13,349891.61
8591,141.0,3,2.0,570000,4456.18,628321.38
8592,625.0,6,3.0,990000,3773.82,2358637.5
8593,72.0,3,1.0,179990,2915.33,209903.76
8594,170.0,3,3.0,870000,4275.46,726828.2
8595,85.0,3,2.0,360000,3152.53,267965.05
8596,112.0,3,2.0,440000,4456.18,499092.16
8597,113.0,3,2.0,499000,4456.18,503548.34
8598,625.0,4,3.0,990000,3773.82,2358637.5
8599,75.0,1,1.0,335000,3636.96,272772.0
8600,167.0,4,2.0,625000,2915.33,486860.11
8601,107.0,7,2.0,592000,3607.13,385962.91
8602,242.0,4,6.0,890000,3773.82,913264.44
8603,413.0,5,5.0,980000,3152.53,1301994.89
8604,344.0,4,4.0,1814000,4275.46,1470758.24
8605,450.0,8,4.0,1300000,3152.53,1418638.5
8606,84.0,1,1.0,495000,4275.46,359138.64
8607,220.0,3,3.0,795000,3636.96,800131.2
8608,85.0,3,1.0,249000,2915.33,247803.05
8609,162.0,3,2.0,695000,3773.82,611358.8400000001
8610,384.0,5,5.0,1675000,4275.46,1641776.64
8611,360.0,5,4.0,920000,3607.13,1298566.8
8612,240.0,5,3.0,1600000,4275.46,1026110.4
8613,125.0,3,2.0,446000,4456.18,557022.5
8614,72.0,2,1.0,223000,2915.33,209903.76
8615,138.0,3,2.0,500000,2679.63,369788.94
8616,85.0,2,2.0,440000,3773.82,320774.7
8617,170.0,4,3.0,588000,3607.13,613212.1
8618,400.0,6,5.0,1380000,4275.46,1710184.0
8619,240.0,6,4.0,860000,2679.63,643111.2000000001
8620,116.0,2,2.0,495000,3773.82,437763.12
8621,110.0,2,2.0,510000,4275.46,470300.6
8622,138.0,4,2.0,375000,2679.63,369788.94
8623,310.0,4,4.0,960000,2915.33,903752.3
8624,400.0,5,6.0,1495000,4275.46,1710184.0
8625,88.0,2,1.0,151000,2915.33,256549.04
8626,140.0,3,2.0,566000,3607.13,504998.2
8627,147.0,3,2.0,590400,3607.13,530248.11
8628,147.0,3,2.0,581500,3607.13,530248.11
8629,142.0,3,2.0,557100,3607.13,512212.46
8630,140.0,3,2.0,541600,3607.13,504998.2
8631,140.0,3,2.0,542900,3607.13,504998.2
8632,179.0,3,2.0,755000,4275.46,765307.34
8633,83.0,3,2.0,292000,2915.33,241972.39
8634,140.0,3,2.0,549000,4456.18,623865.2000000001
8635,167.0,4,2.0,650000,4456.18,744182.06
8636,42.0,0,1.0,135000,2915.33,122443.86
8637,79.0,2,1.0,199000,2915.33,230311.07
8638,94.0,3,2.0,318997,3152.53,296337.82
8639,50.0,1,1.0,150000,3152.53,157626.5
8640,103.0,2,2.0,440000,4456.18,458986.54
8641,65.0,2,1.0,222000,3152.53,204914.45
8642,48.0,2,1.0,150000,2915.33,139935.84
8643,107.0,3,2.0,329000,4275.46,457474.22
8644,75.0,2,1.0,289000,2679.63,200972.25
8645,190.0,5,2.0,850000,4456.18,846674.2000000001
8646,400.0,5,6.0,1590000,4275.46,1710184.0
8647,415.0,6,5.0,895000,3773.82,1566135.3
8648,153.0,4,3.0,665000,4456.18,681795.54
8649,67.0,1,1.0,252000,3152.53,211219.51
8650,109.0,2,2.0,420000,4456.18,485723.62000000005
8651,90.0,3,1.0,324000,3152.53,283727.7
8652,100.0,2,1.0,390000,3152.53,315253.0
8653,61.0,3,1.0,149900,2915.33,177835.13
8654,58.0,3,1.0,138000,2915.33,169089.13999999998
8655,152.0,4,3.0,662000,3152.53,479184.56000000006
8656,90.0,2,2.0,440000,3636.96,327326.4
8657,111.0,3,2.0,369000,3152.53,349930.83
8658,78.0,3,1.0,188400,2915.33,227395.74
8659,60.0,2,1.0,175000,2915.33,174919.8
8660,65.0,1,1.0,189000,2915.33,189496.45
8661,72.0,3,1.0,275000,3607.13,259713.36
8662,147.0,3,2.0,571000,3607.13,530248.11
8663,120.0,2,2.0,618000,2679.63,321555.60000000003
